"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2013-02-15","2013-02-18","Compra",44233.5737890625,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0291184605607409
"2013-03-08","2013-03-11","Venta por banda inferior",43948.3342678275,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.00327677585653796
"2013-03-11","2013-03-12","Compra",43985.3042725862,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)",0.0991987048942662
"2013-03-12","2013-03-13","Venta por banda inferior",43516.8103125,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.0139279232757499
"2013-03-13","2013-03-14","Compra",43447.970146735,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)",0.111398342423676
"2013-03-27","2013-04-01","Venta por banda superior",43978.0196339138,"IF Williams.R.14 is (-11.9, Inf] and Adj.Close.RSI.14 is (64.8,71.5] THEN  is -1; (supportSize=3; laplace=0.8)",0.631026849697518
"2013-04-05","2013-04-08","Compra",43423.62819361,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.272074322146165
"2013-04-09","2013-04-10","Venta por banda superior",44112.5769285862,"IF MFI.14 is (64.8, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",0.0158657570460126
"2013-04-16","2013-04-17","Compra",42932.608784305,"IF Adj.Close.RSI.14 is (41.4,50.3] THEN  is 1; (supportSize=3; laplace=0.8)",-0.00711905221077735
"2013-04-25","2013-04-26","Venta por banda inferior",42114.9701807888,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.11970285254136
"2013-04-26","2013-04-29","Compra",41963.2911423275,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0505813680988183
"2013-05-30","2013-05-31","Venta por banda inferior",41062.6369045463,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.0898593808497536
"2013-06-03","2013-06-04","Compra",41096.95100611,"IF Adj.Close.RSI.14 is (41.4,50.3] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0285293976336746
"2013-06-10","2013-06-11","Venta por banda inferior",40217.0510892413,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.111269726272651
"2013-06-12","2013-06-13","Compra",39686.48245618,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0839569455146631
"2013-06-26","2013-06-26","Venta fin periodo",38361.9231886012,"No aplica",0
