"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2008-10-23","2008-10-24","Compra",17249.060034305,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)",0.0736549194475405
"2008-11-04","2008-11-05","Venta por banda superior",20930.3827438912,"IF Williams.R.14 is (-11.9, Inf] and Adj.Close.RSI.14 is (64.8,71.5] THEN  is -1; (supportSize=3; laplace=0.8)",0.215845957903415
"2008-11-10","2008-11-11","Compra",19830.0511085237,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0938701385727744
"2008-11-24","2008-11-25","Venta por banda inferior",19297.7791701712,"IF MFI.14 is (42.1,47.6] and Adj.Close.RSI.14 is (47.3,55] THEN  is -1; (supportSize=3; laplace=0.8)",-0.14019640298841
"2008-12-01","2008-12-02","Compra",19708.8396555737,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)",0.078301216643917
"2008-12-08","2008-12-09","Venta por banda superior",21252.065779245,"IF Williams.R.14 is (-11.9, Inf] and Adj.Close.RSI.14 is (64.8,71.5] THEN  is -1; (supportSize=3; laplace=0.8)",0.294147174547332
"2008-12-15","2008-12-16","Compra",21610.3961452075,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0671069528072851
"2008-12-16","2008-12-17","Venta por banda superior",22188.7591917075,"IF Williams.R.14 is (-11.9, Inf] and Adj.Close.RSI.14 is (64.8,71.5] THEN  is -1; (supportSize=3; laplace=0.8)",0.320910360312821
"2008-12-19","2008-12-22","Compra",22158.2721851212,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0573315739612196
"2008-12-26","2008-12-29","Venta por banda superior",22374.877690305,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0664950087165507
"2008-12-29","2008-12-30","Compra",22378.5020507812,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.179121778778059
"2009-01-26","2009-01-27","Venta por banda inferior",19653.0197025225,"IF MFI.14 is (27.4,31.9] THEN  is -1; (supportSize=3; laplace=0.8)",-0.121790204816839
"2009-02-03","2009-02-04","Compra",19800.1621193913,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.166614139964402
"2009-02-05","2009-02-06","Venta por banda superior",20047.8153956325,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0790026475302076
"2009-02-10","2009-02-11","Compra",19758.066909305,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)",-0.048521286715688
"2009-02-12","2009-02-13","Venta por banda inferior",19316.5923702938,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0566586327519559
"2009-02-13","2009-02-16","Compra",19462.2990601212,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.235750878938216
"2009-02-26","2009-02-26","Venta fin periodo",18116.7391701713,"No aplica",0
