"fechaSen","fechaEjec","accion","precioEjec","regla"
"2009-07-09","2009-07-10","Compra",23557.1414962687,"IF MFI.14 is (58.4,65.5] and Comm.Chan.20.0.015 is (-89.9,-54.3] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-14","2009-07-15","Venta por banda superior",24776.49336939,"IF Comm.Chan.20.0.015 is (16.8,52.4] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-07-15","2009-07-16","Compra",25577.8104544775,"IF Comm.Chan.20.0.015 is (123, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-07-17","2009-07-20","Venta por banda superior",26015.7322340738,"IF Dif.Aroon.25 is (57,76.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-20","2009-07-21","Compra",26192.5328806087,"IF Comm.Chan.20.0.015 is (123, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-07-27","2009-07-28","Venta por banda superior",26691.4439938913,"IF Comm.Chan.20.0.015 is (87.9,123] THEN  is -1; (supportSize=2; laplace=0.5)"
"2009-07-29","2009-07-30","Compra",26786.3388895987,"IF Dif.Aroon.25 is (57,76.5] and Adj.Close.RSI.14 is (62.7,69.6] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-07-31","2009-08-03","Venta por banda superior",27369.9787575113,"IF Dif.Aroon.25 is (57,76.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-08-06","2009-08-07","Compra",28124.8212819263,"IF Williams.R.14 is (-25.5,-13.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-09-07","2009-09-08","Venta por banda superior",28815.755647035,"IF Adj.Close.RSI.14 is (62.7,69.6] and Comm.Chan.20.0.015 is (87.9,123] THEN  is -1; (supportSize=3; laplace=0.8)"
"2009-09-08","2009-09-09","Compra",29197.5716649137,"IF Comm.Chan.20.0.015 is (123, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-09-15","2009-09-17","Venta por banda superior",29871.4798387425,"IF Comm.Chan.20.0.015 is (87.9,123] and Dif.Aroon.25 is (76.5, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-09-17","2009-09-18","Compra",29983.8576734025,"IF Comm.Chan.20.0.015 is (123, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-10-13","2009-10-14","Venta por banda superior",30784.2615014025,"IF Comm.Chan.20.0.015 is (87.9,123] THEN  is -1; (supportSize=2; laplace=0.5)"
