"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2018-07-24","2018-07-25","Compra",49773.5943797575,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.59942286434544
"2018-11-20","2018-11-20","Venta fin periodo",42000.1661132813,"No aplica",0
