"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2009-07-09","2009-07-10","Compra",23557.1414962687,"IF Dif.Aroon.25 is (-56,32] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.71453907707432
"2009-07-13","2009-07-14","Venta por banda superior",24121.86353766,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.75506081969761
"2009-07-14","2009-07-15","Compra",24900.68631861,"IF Dif.Aroon.25 is (-56,32] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.73660891088856
"2009-07-15","2009-07-16","Venta por banda superior",25450.2403275225,"IF Williams.R.14 is (-8.82, Inf] and Adj.Close.RSI.14 is (67, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",3.9465377903111
"2009-07-29","2009-07-30","Compra",26786.3388895987,"IF Comm.Chan.20.0.015 is (70.9,82.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.85512204698764
"2009-07-31","2009-08-03","Venta por banda superior",27369.9787575113,"IF Williams.R.14 is (-8.82, Inf] and Adj.Close.RSI.14 is (67, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",3.9683265039654
"2009-08-11","2009-08-12","Compra",28011.8843702425,"IF Comm.Chan.20.0.015 is (70.9,82.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.88381955502271
"2009-09-07","2009-09-08","Venta por banda superior",28815.755647035,"IF Comm.Chan.20.0.015 is (97.7,110] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.8620308413684
"2009-09-09","2009-09-10","Compra",29237.0294388525,"IF Adj.Close.RSI.14 is (70.5,72.5] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.85503356800378
"2009-09-15","2009-09-17","Venta por banda superior",29871.4798387425,"IF Williams.R.14 is (-8.82, Inf] and Adj.Close.RSI.14 is (67, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",3.99002673863586
"2009-09-22","2009-09-23","Compra",29436.2528177587,"IF Comm.Chan.20.0.015 is (70.9,82.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.90905390760828
"2009-10-09","2009-10-12","Venta por banda superior",30179.05760016,"IF Williams.R.14 is (-8.82, Inf] and Adj.Close.RSI.14 is (67, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",4.01526109122143
