"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-03-20","2014-03-21","Compra",39925.471015625,"IF Adj.Close.RSI.14 is (63.6,70.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-04-01","2014-04-02","Venta por banda superior",40587.6924754612,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-04-03","2014-04-04","Compra",40956.8477148437,"IF Adj.Close.RSI.14 is (63.6,70.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-05-07","2014-05-08","Venta por banda superior",41738.4470507813,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-05-15","2014-05-16","Compra",41892.139096805,"IF Adj.Close.RSI.14 is (50.2,56.9] and MFI.14 is (54.2,60.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2014-06-06","2014-06-09","Venta por banda superior",42845.3330563913,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-06-16","2014-06-17","Compra",42658.2899318913,"IF Adj.Close.RSI.14 is (50.2,56.9] and MFI.14 is (54.2,60.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2014-07-02","2014-07-03","Venta por banda superior",43366.3066551487,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-07-07","2014-07-08","Compra",43429.835078125,"IF Adj.Close.RSI.14 is (63.6,70.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-07-22","2014-07-23","Venta por banda superior",44153.1003660862,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
