"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2013-06-27",38808.609375,39789.070313,38808.609375,39650.75,39650.75,391843000,0
"2013-06-28",39651.269531,40624.019531,39614.191406,40623.300781,40623.300781,513333200,0
"2013-07-01",40624.339844,41185.238281,40401.078125,41176.800781,41176.800781,258805000,0
"2013-07-02",41176.800781,41219.558594,40617.179688,40832.480469,40832.480469,331651000,0
"2013-07-03",40834.410156,40957.160156,40522.96875,40828.851563,40828.851563,255468400,0
"2013-07-04",40829.371094,41269.238281,40829.371094,41200.398438,41200.398438,93641200,0
"2013-07-05",41201.609375,41285.199219,40107.089844,40623.089844,40623.089844,202348200,0
"2013-07-08",40634.140625,40771.839844,40071.640625,40071.640625,40071.640625,215239200,0
"2013-07-09",40073.019531,40422.660156,40073.019531,40221,40221,192435600,0
"2013-07-10",40221.351563,40241.109375,39915.128906,39999.019531,39999.019531,160826800,0
"2013-07-11",39996,40575.488281,39996,40479.828125,40479.828125,245685200,0
"2013-07-12",40475.601563,40558.550781,40071.53125,40329.808594,40329.808594,254041400,0
"2013-07-15",40332.488281,40556.601563,40143.140625,40322.320313,40322.320313,199166200,0
"2013-07-16",40320.980469,40377.429688,39290.25,39659.511719,39659.511719,218562600,0
"2013-07-17",39657.648438,40246.078125,39657.511719,40240.191406,40240.191406,348704200,0
"2013-07-18",40227.28125,40346.011719,40091.460938,40245.308594,40245.308594,241552400,1
"2013-07-19",40242.71875,40244.078125,39843.328125,39891.671875,39891.671875,132454800,0
"2013-07-22",39885.628906,40245.851563,39775.410156,40117.671875,40117.671875,247268800,0
"2013-07-23",40117.671875,40790.210938,40054.351563,40790.160156,40790.160156,239445200,0
"2013-07-24",40766.160156,40922.691406,40665.058594,40839.039063,40839.039063,167041800,0
"2013-07-25",40844.738281,40988.171875,40692.019531,40752.089844,40752.089844,231567600,0
"2013-07-26",40762.109375,41241.339844,40748.710938,41064.578125,41064.578125,245115400,0
"2013-07-29",41059.078125,41135.539063,40341.621094,40341.859375,40341.859375,196555600,0
"2013-07-30",40341.859375,40524.140625,40142.5,40236.550781,40236.550781,196265300,0
"2013-07-31",40247.28125,41108.699219,40081.75,40837.878906,40837.878906,289151600,0
"2013-08-01",40838.738281,42003.171875,40838.738281,41863.761719,41863.761719,253153400,-1
"2013-08-02",41866.859375,42280.199219,41660.570313,42051.601563,42051.601563,214941300,0
"2013-08-05",42052.808594,42143.558594,41801.859375,41918.410156,41918.410156,134463600,0
"2013-08-06",41903.359375,42048.449219,41413.640625,41914.820313,41914.820313,210337400,0
"2013-08-07",41914.980469,42305.019531,41717,42246.5,42246.5,231666800,0
"2013-08-08",42244.480469,42713.480469,42224.328125,42712.050781,42712.050781,266772700,0
"2013-08-09",42712.570313,42737.300781,42147.941406,42648.738281,42648.738281,360228100,0
"2013-08-12",42649.78125,42781.839844,42094.191406,42124.839844,42124.839844,208348200,0
"2013-08-13",42145,42441.460938,41987.378906,42366.449219,42366.449219,220783900,0
"2013-08-14",42369.800781,42723.871094,42280.679688,42430.109375,42430.109375,203868700,0
"2013-08-15",42430.109375,42432.171875,41890.398438,42155.339844,42155.339844,177656700,0
"2013-08-16",42149.96875,42217.28125,41963.730469,42049.699219,42049.699219,120487300,0
"2013-08-19",42049.699219,42078.71875,41319.859375,41484.25,41484.25,237526300,0
"2013-08-20",41494.988281,41865.539063,41288.941406,41825.398438,41825.398438,214389200,0
"2013-08-21",41824.710938,41858.609375,41262.328125,41458.160156,41458.160156,239753800,0
"2013-08-22",41465.488281,41711.019531,40770.820313,41007.429688,41007.429688,226841100,0
"2013-08-23",41004.511719,41129.488281,40681.269531,40925.128906,40925.128906,199654800,0
"2013-08-26",40925.128906,41054,40368.570313,40419.929688,40419.929688,236052100,0
"2013-08-27",40419.578125,40427.679688,39525.03125,39656,39656,267803800,0
"2013-08-28",39653.75,39833.691406,39244.589844,39248.070313,39248.070313,230740700,0
"2013-08-29",39248.710938,39527.539063,38953.089844,39162.488281,39162.488281,275476200,0
"2013-08-30",39157.328125,39687.601563,39148.078125,39492.371094,39492.371094,1759968000,0
"2013-09-02",39491.128906,40176.910156,39491.128906,40129.039063,40129.039063,91782800,0
"2013-09-03",40132.851563,40377.859375,39352.71875,39541.511719,39541.511719,231366600,0
"2013-09-04",39541.839844,39986,39403.730469,39773.53125,39773.53125,216586600,0
"2013-09-05",39725.980469,39863.289063,39558.839844,39686.449219,39686.449219,158842600,0
"2013-09-06",39690.800781,40216.558594,39580.730469,39915.058594,39915.058594,213433800,0
"2013-09-09",39916.21875,41019.261719,39846.109375,40953.851563,40953.851563,225738000,0
"2013-09-10",40958.988281,41732.980469,40822.03125,41732.980469,41732.980469,266476200,0
"2013-09-11",41744.128906,42158.140625,41403.441406,41640.53125,41640.53125,226635400,0
"2013-09-12",41637.539063,41656.390625,40692.941406,40785.679688,40785.679688,150264200,0
"2013-09-13",40797.640625,41183.039063,40745.03125,41122.46875,41122.46875,147325800,0
"2013-09-17",41122.46875,41385.128906,40799.910156,41137.671875,41137.671875,197425200,0
"2013-09-18",41136.859375,41987.851563,40857.839844,41902.199219,41902.199219,221658300,0
"2013-09-19",41903.371094,42195.121094,41733.039063,41752.261719,41752.261719,273393900,0
"2013-09-20",41749.421875,41799.738281,41224.398438,41225.980469,41225.980469,410669100,0
"2013-09-23",41222.230469,41314.808594,40934.011719,41314.679688,41314.679688,238922700,0
"2013-09-24",41331.820313,41387.121094,41104.910156,41209.949219,41209.949219,211279500,0
"2013-09-25",41203.140625,41799.851563,41020.128906,41724.03125,41724.03125,271351300,0
"2013-09-26",41724.839844,41835.019531,41317.25,41327.578125,41327.578125,227139200,0
"2013-09-27",41316.691406,41408.300781,40887.171875,40903.648438,40903.648438,186593600,0
"2013-09-30",40900.109375,40903.609375,40182.929688,40185.230469,40185.230469,262402400,0
"2013-10-01",40185.511719,41369.511719,40126.949219,41335.269531,41335.269531,199679800,0
"2013-10-02",41321.941406,41324.050781,40987.628906,41300.660156,41300.660156,172601400,0
"2013-10-03",41295.761719,41458.898438,40648.199219,40841.128906,40841.128906,123690200,0
"2013-10-04",40847.441406,41150.308594,40766.160156,40909.539063,40909.539063,171161200,0
"2013-10-07",40909.460938,40911.261719,40306.421875,40451.160156,40451.160156,129615900,0
"2013-10-08",40455.519531,40561.28125,39678.539063,39916.839844,39916.839844,200897400,0
"2013-10-09",39916.839844,39974.25,39648.109375,39866.171875,39866.171875,175506800,0
"2013-10-10",39863.871094,40701.351563,39863.871094,40489.949219,40489.949219,179935200,0
"2013-10-11",40484.210938,41083.628906,40331.429688,40975.371094,40975.371094,196210500,0
"2013-10-14",40971.828125,41034.609375,40651.089844,40882.089844,40882.089844,153722400,0
"2013-10-15",40882.28125,40919.828125,40071.460938,40218.320313,40218.320313,187210700,0
"2013-10-16",40227.019531,40536.289063,40004,40355.269531,40355.269531,234781300,0
"2013-10-17",40354.941406,40451.5,40081.671875,40199.46875,40199.46875,133470300,0
"2013-10-18",40199.46875,40572.160156,40199.46875,40412.691406,40412.691406,164602700,0
"2013-10-21",40414.859375,40622.800781,40120.539063,40345.78125,40345.78125,236422900,0
"2013-10-22",40351.441406,40889.421875,40301.519531,40813.480469,40813.480469,181235100,0
"2013-10-23",40818.109375,40826.101563,40385.96875,40552.589844,40552.589844,184005300,0
"2013-10-24",40554.03125,40689.851563,40165.078125,40246.730469,40246.730469,225168000,0
"2013-10-25",40281.871094,40679.851563,39870.570313,40671.609375,40671.609375,289192300,0
"2013-10-28",40671.609375,41152.910156,40648.410156,41125.019531,41125.019531,220149100,0
"2013-10-29",41125.019531,41329.191406,41091.101563,41284.378906,41284.378906,225528200,0
"2013-10-30",41288.628906,41370.589844,40833.089844,41050.089844,41050.089844,191371900,0
"2013-10-31",41047.910156,41077.609375,40636.328125,41038.648438,41038.648438,251515700,0
