"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-08-05","2010-08-06","Compra",32937.0983398437,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-10-04","2010-10-05","Venta por banda superior",34099.0777148437,"IF Williams.R.14 is (-14.5,-6.99] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-10-21","2010-10-22","Compra",35102.98979993,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-11-01","2010-11-03","Venta por banda superior",35767.7218214138,"IF Williams.R.14 is (-14.5,-6.99] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-11-11","2010-11-12","Compra",36227.101665415,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-12-07","2010-12-08","Venta por banda superior",37607.9047561088,"IF Williams.R.14 is (-14.5,-6.99] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-12-09","2010-12-10","Compra",37616.8270803288,"IF Comm.Chan.20.0.015 is (70.9,82.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-12-14","2010-12-14","Venta fin periodo",37819.0162795463,"No aplica"
