Date,Comm-Chan-20-0.015,Williams-R-14,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2011-04-28,-68.71127809944718,-66.03269713753872,-40.0,46.229817120929475,40.69834118580917,0
2011-04-29,-46.11728579279099,-47.842310763940084,-40.0,56.569184076081264,51.64320059163876,0
2011-05-02,-57.904401450933925,-69.97483535689281,-40.0,48.355681975489816,38.8778427760514,0
2011-05-03,-123.2213001956261,-100.0,-76.0,40.53543986631679,25.009454763930773,0
2011-05-04,-152.06831381866,-94.59130165585486,-80.0,39.877112083774456,20.916732533864643,0
2011-05-05,-152.76475901910905,-95.68053185961395,-84.0,31.963541917074323,18.779451775505564,1
2011-05-06,-140.31819775416446,-95.3472741542431,-88.0,31.614136012882327,17.640697218192955,0
2011-05-09,-118.43963457984479,-79.23170365373572,-88.0,37.70798992305191,28.875024637308144,-1
2011-05-10,-80.9523767788176,-68.67088978007814,-88.0,45.45691603481677,37.10808749412487,0
2011-05-11,-87.57404228405152,-83.54156852314597,-80.0,39.366977678174514,31.233911123072208,0
2011-05-12,-103.19520466909569,-93.90609215534417,-96.0,32.56200754008073,27.537772596476856,0
2011-05-13,-101.19779773718686,-96.15562711039065,-88.0,27.664128865832765,25.680777426382846,0
2011-05-16,-93.98051004498993,-89.79810358003843,-88.0,28.127397675721383,29.70612944369764,1
2011-05-17,-95.43587414513559,-99.64855140544641,-96.0,27.59539451977382,24.201487813698225,-1
2011-05-18,-65.49784530404973,-75.38502761620406,-88.0,34.66915121917542,44.85301255240501,0
2011-05-19,-49.98316303979583,-79.29828592744137,-88.0,27.292310536640073,42.688619645122905,0
2011-05-20,-47.35509497688214,-72.98614966024111,-84.0,33.650858784729024,43.48384639837734,1
2011-05-23,-56.61956647006619,-66.13124374876983,-80.0,33.99049012472106,41.01011243848989,0
2011-05-24,-28.801970468234945,-41.38397118189464,-48.0,41.65793114035325,47.86416242540222,0
2011-05-25,-11.477103196952697,-29.48749831054272,-48.0,48.83318384537931,52.28777436709616,-1
2011-05-26,17.9534572138191,-4.4560133631087595,-48.0,55.99212510509713,60.43746434155194,0
